friends,number_reviews,photos,area_AL,elite_user,y
3,3,0,1,0,0.108722359
18,4,0,1,0,0.108722359
0,19,0,0,0,0.108722359
72,13,0,0,0,0.108722359
105,7,0,1,0,0.108722359
4,4,0,0,0,0.108722359
52,12,6,0,0,0.108722359
2,34,0,1,0,-0.113022113
3,10,13,0,0,0.108722359
22,3,10,0,0,0.108722359
6,21,8,1,0,-0.113022113
84,1,0,0,0,0.108722359
0,14,0,1,0,0.108722359
0,2,0,0,0,0.108722359
3,7,0,1,0,0.108722359
64,6,0,0,0,0.108722359
8,18,0,1,0,0.108722359
4,28,43,1,0,-0.113022113
0,10,0,0,0,-0.556511057
0,8,0,0,0,0.108722359
0,2,0,0,0,0.108722359
140,12,0,0,0,0.108722359
1,15,0,1,0,0.108722359
138,125,76,0,0,-0.113022113
1,6,3,1,0,-0.113022113
3,3,0,1,0,0.108722359
20,41,2,1,0,0.108722359
44,31,50,1,0,-0.113022113
11,425,194,0,0,-0.334766585
96,28,5,0,0,0.108722359
4,59,0,1,0,0.108722359
38,1,0,1,0,0.108722359
0,4,0,1,0,0.108722359
29,7,1,0,0,0.108722359
37,15,0,1,0,0.108722359
8,11,2,0,0,0.108722359
495,12,0,0,0,-0.113022113
2,36,0,0,0,0.108722359
0,7,0,1,0,0.108722359
0,17,1,1,0,0.108722359
209,52,62,1,0,0.108722359
0,21,0,0,0,0.108722359
5,158,37,0,0,-0.556511057
13,5,0,0,0,0.108722359
0,36,2,1,0,0.108722359
6,22,50,1,0,0.108722359
30,110,14,1,0,0.108722359
27,262,1,0,0,0.108722359
0,26,1,1,0,-0.778255528
0,14,0,1,0,0.108722359
0,12,0,1,0,0.108722359
0,54,6,0,0,0.108722359
24,6,1,0,0,0.108722359
11,19,0,0,0,0.108722359
3,12,11,0,0,-0.113022113
0,2,0,1,0,0.108722359
1,5,0,0,0,-0.778255528
0,42,37,0,0,-0.113022113
0,15,0,1,0,0.108722359
6,13,0,0,0,0.108722359
0,17,0,1,0,0.108722359
0,10,7,1,0,0.108722359
2,78,1,0,0,0.108722359
1,65,1,1,0,-0.334766585
0,3,0,1,0,0.108722359
1,4,5,1,0,0.108722359
0,40,3,0,0,0.108722359
0,6,1,1,0,0.108722359
0,12,5,1,0,0.108722359
3,34,0,0,0,0.108722359
0,24,1,1,0,-0.334766585
1,13,0,1,0,0.108722359
0,14,0,0,0,0.108722359
1,39,6,1,0,-0.113022113
0,9,2,1,0,-0.113022113
1,32,1,0,0,0.108722359
1,10,0,1,0,0.108722359
0,2,0,0,0,0.108722359
0,4,0,0,0,0.108722359
0,2,0,1,0,-0.113022113
1,17,0,0,0,0.108722359
0,2,0,1,0,0.108722359
0,2,0,1,0,0.108722359
130,1,0,1,0,0.108722359
0,14,0,1,0,0.108722359
12,110,0,1,0,-0.334766585
1,8,0,0,0,0.108722359
0,8,0,1,0,-0.113022113
108,3,0,0,0,0.108722359
54,27,1,0,0,-0.113022113
0,5,0,0,0,0.108722359
0,4,0,1,0,0.108722359
0,4,0,1,0,0.108722359
3,1,0,0,0,0.108722359
0,3,0,0,0,0.108722359
0,3,0,1,0,0.108722359
0,9,1,0,0,0.108722359
0,1,0,1,0,0.108722359
0,4,0,1,0,0.108722359
0,4,0,1,0,0.108722359
0,3,0,0,0,-0.778255528
1,27,0,0,0,0.012401353
669,1302,4889,0,1,0.012401353
589,1561,6891,0,1,0.012401353
120,4,1,1,0,-0.746899662
465,13,8,1,0,-0.240698985
439,237,805,1,1,0.012401353
0,6,2,0,0,0.265501691
58,172,171,0,1,0.265501691
617,81,281,0,1,0.012401353
92,235,128,0,0,-0.493799324
0,4,1,0,0,0.265501691
18,144,17,0,1,0.265501691
83,63,90,1,1,-0.240698985
1,3,10,0,0,-0.493799324
232,9,22,0,0,0.012401353
0,16,25,0,0,0.012401353
2,26,68,0,0,0.012401353
143,56,155,1,0,0.012401353
387,6,8,0,0,-0.240698985
38,15,8,1,0,0.012401353
226,16,4,0,0,0.265501691
253,63,53,1,1,-0.240698985
25,73,113,1,1,0.265501691
26,106,120,1,1,0.012401353
670,108,483,1,1,0.265501691
315,52,56,0,1,0.012401353
5,12,33,0,0,0.012401353
28,16,0,0,0,0.012401353
253,17,13,0,0,0.012401353
1,107,87,0,1,0.012401353
20,283,376,1,1,0.012401353
0,3,1,1,0,-0.493799324
428,141,142,0,1,0.265501691
115,266,386,0,1,0.012401353
0,15,0,0,0,-0.493799324
230,52,27,1,1,0.012401353
11,114,164,0,1,-0.240698985
14,18,54,0,0,0.265501691
39,32,80,1,0,0.012401353
272,136,530,0,1,0.012401353
392,1106,4975,0,1,0.012401353
30,68,14,1,0,-0.746899662
44,44,6,1,0,0.012401353
0,9,16,0,0,0.265501691
0,6,6,0,0,-0.746899662
3,20,12,0,0,0.265501691
108,36,66,1,0,0.265501691
0,13,6,1,0,0.265501691
69,31,9,0,0,0.012401353
66,50,28,1,0,0.265501691
1016,576,387,1,1,-0.240698985
61,652,969,0,1,0.265501691
1,8,2,0,0,-0.493799324
225,60,103,0,0,0.012401353
388,16,10,0,0,0.012401353
0,1,3,0,0,0.012401353
104,94,127,1,1,0.265501691
28,5,7,0,0,0.012401353
85,15,0,0,0,0.265501691
521,1,0,0,0,0.265501691
142,16,6,0,0,0.012401353
0,2,1,0,0,0.012401353
0,26,17,0,0,-0.240698985
27,89,210,1,1,0.265501691
1,6,4,1,0,0.265501691
0,7,9,0,0,0.265501691
7,38,0,0,0,0.265501691
10,122,145,0,1,-0.240698985
0,8,1,0,0,0.265501691
280,187,352,1,1,0.012401353
377,99,47,0,0,0.265501691
1625,467,7596,0,1,0.012401353
283,285,366,1,1,-0.493799324
142,33,17,0,0,0.265501691
6,15,29,1,0,0.265501691
68,365,152,1,1,-0.240698985
54,139,54,0,0,0.012401353
0,26,10,0,0,0.012401353
116,1225,533,0,1,0.012401353
261,11,17,0,0,0.265501691
245,111,236,0,0,0.265501691
102,31,65,1,0,-0.240698985
14,78,12,1,0,-0.493799324
0,40,1,0,0,-0.493799324
35,68,23,1,0,0.265501691
106,7,8,1,0,-0.240698985
165,89,277,0,0,0.265501691
96,171,208,0,1,0.265501691
0,1,0,1,0,-0.240698985
0,9,13,0,0,0.265501691
20,253,520,0,1,0.012401353
25,22,66,1,0,0.012401353
382,21,5,0,0,0.265501691
522,86,510,1,0,0.012401353
0,24,0,1,0,0.265501691
68,22,5,0,0,0.012401353
142,5,7,0,0,0.265501691
66,18,47,0,0,0.012401353
0,2,12,0,0,0.265501691
28,82,441,1,0,0.012401353
165,98,119,1,0,0.012401353
484,356,151,1,0,0.265501691
55,391,14,0,1,0.012401353
5,16,2,1,0,0.012401353
0,16,89,0,0,0.012401353
174,158,98,1,1,0.012401353
3,14,10,1,0,0.012401353
30,45,139,0,0,0.012401353
1322,1911,8546,0,1,-0.240698985
0,25,0,1,0,-0.240698985
0,4,0,0,0,0.265501691
55,2,0,0,0,-0.746899662
0,30,0,1,0,0.012401353
10,139,328,0,0,-0.240698985
0,11,1,1,0,-0.240698985
133,4,2,1,0,0.265501691
0,3,0,0,0,0.265501691
84,4,1,0,0,0.265501691
105,29,0,0,0,0.265501691
9,18,52,1,0,0.265501691
342,117,47,0,0,0.265501691
153,171,556,0,1,0.012401353
197,114,213,0,1,0.012401353
41,162,148,1,1,0.012401353
88,118,540,0,1,0.012401353
2,54,44,0,0,-0.240698985
142,4,3,1,0,0.265501691
1278,1241,302,1,1,0.265501691
18,117,444,0,0,0.012401353
346,611,679,1,1,0.265501691
0,7,1,1,0,0.265501691
164,193,99,1,1,0.265501691
0,4,0,0,0,0.265501691
0,6,0,0,0,0.265501691
0,3,12,1,0,0.265501691
37,151,88,0,0,-0.240698985
0,11,0,0,0,0.265501691
1677,599,2102,0,1,0.012401353
1,60,26,1,0,0.265501691
78,16,16,0,0,0.265501691
527,7,8,1,0,0.265501691
341,26,0,1,1,0.012401353
3,249,59,0,1,0.265501691
5,110,114,0,0,0.012401353
18,11,28,0,0,-0.240698985
196,272,270,1,0,0.012401353
61,4,5,1,0,0.012401353
61,418,1239,1,1,0.012401353
0,1,0,0,0,0.265501691
111,54,97,0,0,0.012401353
7,58,13,0,0,0.012401353
255,383,2999,1,0,0.012401353
167,11,30,0,0,0.265501691
187,89,44,1,1,0.265501691
2,5,1,0,0,-0.240698985
179,3,0,1,0,0.265501691
142,8,0,0,0,0.265501691
16,688,2,0,1,0.012401353
4,13,0,0,0,-0.746899662
93,16,59,0,0,0.012401353
0,20,2,0,0,0.265501691
139,3,0,0,0,0.012401353
58,3,3,1,0,0.265501691
10,31,11,0,0,0.265501691
909,34,119,1,0,0.265501691
54,108,129,1,0,0.012401353
5,67,3,1,0,0.012401353
498,19,12,1,0,0.265501691
34,301,464,0,0,0.012401353
0,5,0,1,0,0.012401353
82,21,6,0,0,0.012401353
121,12,61,1,0,0.012401353
311,108,985,0,0,0.012401353
204,16,32,0,0,0.265501691
30,2,0,0,0,0.265501691
230,85,75,0,0,0.012401353
1319,773,10971,1,1,0.012401353
176,762,1289,0,0,0.012401353
34,5,0,1,0,0.012401353
0,8,1,0,0,-0.746899662
18,14,15,0,0,0.265501691
4,49,58,1,0,0.265501691
1,36,4,1,0,0.012401353
0,21,0,0,0,-0.493799324
45,125,167,0,0,0.265501691
217,256,1,0,1,0.265501691
3,15,0,0,0,0.012401353
3,71,106,0,0,-0.240698985
39,9,3,0,0,0.265501691
268,21,20,1,0,0.265501691
92,22,25,0,0,0.265501691
222,195,2334,0,1,-0.746899662
366,274,413,0,0,0.012401353
142,16,4,1,0,0.012401353
100,32,44,1,0,0.265501691
0,19,0,1,0,-0.746899662
16,54,6,1,0,0.265501691
24,59,102,0,0,0.012401353
8,27,1,0,0,0.265501691
48,430,2343,1,0,0.012401353
161,3,0,0,0,0.012401353
12,10,3,1,0,0.265501691
1,13,1,1,0,0.265501691
22,58,11,1,0,0.265501691
0,6,0,0,0,-0.746899662
134,138,4,1,0,0.012401353
10,67,3,1,0,-0.240698985
10,56,13,1,0,0.012401353
200,997,442,1,1,0.012401353
28,53,130,1,0,0.012401353
266,87,80,0,0,0.012401353
1,23,5,0,0,0.265501691
0,15,15,0,0,0.265501691
43,64,18,0,0,0.265501691
1,21,2,0,0,-0.240698985
306,121,43,1,1,0.012401353
143,340,105,1,1,0.012401353
0,3,5,0,0,0.012401353
244,247,2104,0,0,0.265501691
0,1,0,0,0,0.265501691
0,1,0,1,0,0.265501691
0,7,0,0,0,0.265501691
10,73,7,0,0,0.012401353
2,93,14,0,0,0.265501691
288,87,447,0,0,0.265501691
6,82,33,0,0,0.265501691
2,23,3,1,0,0.265501691
17,239,534,1,0,0.012401353
13,34,9,1,0,0.265501691
309,174,255,0,1,-0.240698985
639,264,653,0,0,-0.493799324
22,6,0,0,0,-0.493799324
134,126,24,0,0,0.265501691
1,20,27,1,0,-0.240698985
18,2,0,0,0,-0.746899662
769,467,8,1,0,0.012401353
1,2,0,0,0,-0.746899662
164,6,0,0,0,-0.746899662
15,16,2,0,0,0.265501691
294,240,693,0,0,0.265501691
17,113,0,1,1,0.265501691
0,1,0,0,0,0.265501691
203,337,148,0,0,0.012401353
9,115,2,1,0,0.012401353
135,21,0,0,0,0.265501691
347,48,58,1,0,0.265501691
14,81,34,0,0,-0.746899662
0,24,0,0,0,0.265501691
69,1,0,1,0,0.265501691
605,3,11,0,0,-0.240698985
8,25,1,0,0,0.265501691
0,8,10,1,0,0.265501691
1,9,0,1,0,-0.746899662
1,7,3,0,0,0.265501691
0,4,0,1,0,-0.746899662
84,113,15,0,0,0.012401353
0,27,1,0,0,0.012401353
0,102,22,0,0,0.265501691
0,21,0,1,0,0.265501691
119,55,92,0,0,0.265501691
0,4,0,0,0,0.012401353
65,21,1,1,0,-0.493799324
201,3,0,1,0,0.012401353
0,1,0,0,0,0.265501691
26,8,1,0,0,0.265501691
70,74,3,1,0,0.265501691
561,2,2,0,0,0.265501691
16,45,7,0,0,-0.746899662
0,8,0,0,0,-0.746899662
34,8,12,0,0,-0.240698985
287,12,7,0,0,0.012401353
452,126,114,0,0,0.265501691
0,5,1,0,0,0.265501691
7,58,18,0,0,0.012401353
383,678,74,1,0,0.012401353
150,3,0,0,0,0.265501691
242,27,2,1,0,-0.240698985
371,235,1060,0,0,0.265501691
87,96,23,1,0,-0.240698985
0,4,0,1,0,0.265501691
55,19,0,1,0,-0.493799324
0,23,0,1,0,-0.240698985
227,27,0,0,0,0.265501691
66,245,84,1,1,-0.240698985
0,5,0,0,0,0.265501691
88,394,238,0,1,0.265501691
1,19,11,0,0,-0.240698985
0,7,2,0,0,0.012401353
17,76,40,1,0,0.012401353
0,6,0,0,0,-0.493799324
51,37,66,1,0,0.012401353
198,12,15,1,0,0.265501691
141,20,12,0,0,0.265501691
4,6,1,0,0,0.012401353
25,8,0,0,0,0.265501691
0,3,0,1,0,-0.240698985
201,88,5,1,0,0.012401353
243,7,1,1,0,0.265501691
5,53,0,1,0,0.265501691
424,1378,1617,1,1,-0.240698985
23,96,192,1,0,-0.240698985
119,21,18,1,0,0.012401353
43,235,17,0,0,0.012401353
50,467,4,1,0,-0.240698985
98,690,11,0,0,0.012401353
63,22,10,0,0,0.265501691
3,18,0,0,0,0.012401353
361,4,1,0,0,0.265501691
291,379,14,1,0,0.012401353
0,18,0,1,0,-0.746899662
0,7,1,1,0,0.265501691
1,27,0,1,0,0.012401353
0,24,3,1,0,0.265501691
104,25,93,0,0,0.265501691
110,45,265,0,0,0.012401353
25,5,0,0,0,0.265501691
10,24,26,0,0,0.265501691
10,285,9,1,0,0.265501691
45,8,13,1,0,0.265501691
0,9,0,0,0,-0.493799324
63,19,2,0,0,0.012401353
0,3,0,0,0,-0.746899662
3,8,4,0,0,0.265501691
74,9,14,0,0,0.265501691
43,5,0,0,0,-0.493799324
226,44,1,1,0,0.265501691
28,31,22,1,0,0.265501691
3,3,1,0,0,0.012401353
134,4,0,1,0,0.265501691
54,210,1,1,0,0.265501691
4,42,0,0,0,0.012401353
0,6,0,0,0,0.012401353
0,40,3,1,0,0.265501691
0,8,0,1,0,-0.746899662
0,12,0,1,0,0.265501691
0,21,2,0,0,0.012401353
0,21,0,1,0,0.265501691
5,23,3,0,0,0.265501691
4,10,0,1,0,-0.746899662
0,1,0,0,0,0.012401353
3,167,2,0,0,-0.240698985
50,53,0,0,0,0.012401353
0,12,1,0,0,-0.493799324
0,5,1,0,0,0.012401353
0,10,0,0,0,0.265501691
75,132,66,1,0,-0.240698985
49,28,5,0,0,0.265501691
0,5,0,0,0,0.265501691
1,143,114,1,0,-0.240698985
4,16,8,0,0,-0.746899662
9,64,60,0,0,-0.240698985
0,15,4,0,0,-0.746899662
3,16,0,0,0,-0.493799324
0,30,7,0,0,0.265501691
9,8,0,1,0,-0.746899662
0,11,0,1,0,0.265501691
0,3,0,0,0,-0.746899662
11,62,0,1,0,-0.493799324
73,11,1,0,0,-0.240698985
1,25,37,1,0,-0.493799324
68,8,13,0,0,0.012401353
243,8,0,0,0,0.265501691
3,16,1,0,0,-0.493799324
12,4,4,1,0,0.265501691
240,36,28,0,0,0.012401353
0,42,1,0,0,-0.493799324
3,13,4,0,0,-0.746899662
1,21,0,1,0,-0.746899662
0,4,1,0,0,0.012401353
203,193,35,1,0,0.012401353
0,5,0,0,0,-0.493799324
6,28,14,0,0,-0.240698985
414,13,0,1,0,0.265501691
54,195,207,1,0,0.265501691
1,3,6,0,0,0.265501691
4,20,3,1,0,-0.240698985
2,16,1,0,0,-0.493799324
50,37,0,1,0,-0.240698985
20,44,6,0,0,0.012401353
68,157,134,1,0,0.012401353
34,87,9,1,0,0.012401353
0,8,0,0,0,-0.240698985
24,18,81,0,0,-0.240698985
170,48,45,0,0,0.265501691
0,24,0,1,0,0.265501691
0,8,0,0,0,-0.240698985
100,25,1,1,0,-0.493799324
16,20,3,1,0,0.265501691
0,6,6,0,0,0.265501691
0,42,0,1,0,0.265501691
333,233,6,0,0,-0.240698985
3,21,2,1,0,0.265501691
59,1,0,0,0,0.265501691
19,8,2,0,0,0.265501691
254,10,1,0,0,0.012401353
0,17,5,0,0,-0.240698985
0,1,7,0,0,0.012401353
35,42,21,1,0,0.265501691
73,32,0,0,0,0.012401353
0,54,0,0,0,0.012401353
96,360,59,0,0,0.265501691
2,11,0,0,0,0.265501691
16,137,2,1,0,-0.240698985
5,2,0,1,0,0.265501691
0,22,0,0,0,-0.746899662
39,27,4,0,0,0.265501691
120,18,19,1,0,0.265501691
129,4,0,0,0,0.265501691
42,26,6,1,0,0.012401353
0,2,0,0,0,0.012401353
0,3,0,0,0,-0.746899662
0,45,0,1,0,0.012401353
0,3,1,0,0,0.012401353
1,2,0,0,0,0.012401353
44,27,12,0,0,0.012401353
7,6,0,0,0,0.012401353
307,5,0,1,0,0.265501691
4,17,0,1,0,0.265501691
0,12,17,0,0,0.012401353
4,8,0,1,0,0.265501691
0,3,0,0,0,0.012401353
0,1,0,1,0,0.265501691
1,24,0,1,0,0.012401353
1,6,0,0,0,0.265501691
33,3,0,0,0,0.265501691
123,5,1,1,0,0.265501691
0,15,0,0,0,0.012401353
0,21,0,1,0,-0.746899662
0,1,0,0,0,-0.746899662
1,5,0,0,0,0.265501691
121,1,0,0,0,0.265501691
0,1,0,0,0,0.265501691
1,2,0,0,0,0.265501691
1,19,0,0,0,-0.493799324
363,4,0,0,0,0.265501691
0,35,0,0,0,0.012401353
5,37,2,0,0,-0.746899662
0,7,2,1,0,-0.493799324
72,7,0,1,0,-0.493799324
46,19,0,0,0,0.265501691
73,37,19,0,0,0.012401353
0,3,0,0,0,0.265501691
0,5,0,1,0,0.265501691
5,94,21,1,0,0.265501691
0,47,0,0,0,0.012401353
0,6,0,0,0,0.012401353
0,2,0,0,0,-0.493799324
0,9,0,0,0,-0.240698985
0,1,0,0,0,-0.746899662
91,93,91,1,1,0.122275686
33,131,289,0,1,-0.102179451
5000,2193,20954,0,1,0.122275686
394,29,31,1,1,0.122275686
113,735,6018,0,1,0.122275686
316,272,106,1,1,0.122275686
439,211,341,1,1,-0.326634588
190,76,160,1,1,0.122275686
209,108,169,1,1,-0.102179451
261,51,126,0,1,-0.326634588
185,535,2834,0,1,0.122275686
192,174,892,1,1,0.122275686
5000,1353,6808,0,1,-0.102179451
59,18,9,1,0,-0.775544863
49,70,308,0,1,-0.102179451
303,36,69,1,1,0.122275686
46,56,153,0,1,0.122275686
54,42,53,1,1,0.122275686
163,57,225,0,1,0.122275686
54,15,32,1,0,-0.102179451
151,137,33,1,1,-0.102179451
233,56,24,1,1,0.122275686
2,42,18,0,1,-0.102179451
2,32,40,1,0,-0.102179451
8,36,28,0,0,0.122275686
55,39,53,0,0,0.122275686
395,126,217,0,1,0.122275686
46,50,357,0,1,-0.102179451
47,116,181,1,1,0.122275686
1356,1211,1308,1,1,0.122275686
165,208,734,0,1,0.122275686
9,9,44,0,0,0.122275686
348,5,3,1,0,0.122275686
0,6,13,0,0,-0.102179451
585,43,47,0,1,0.122275686
28,19,8,0,0,0.122275686
59,32,132,0,0,-0.102179451
517,996,1994,0,1,-0.326634588
2,21,25,0,0,0.122275686
277,76,67,1,1,0.122275686
407,221,2115,1,1,-0.102179451
73,93,282,1,1,-0.326634588
5,78,95,0,1,-0.102179451
3,85,2,1,0,0.122275686
420,151,183,1,1,-0.775544863
74,112,151,0,1,-0.326634588
4,28,17,1,1,0.122275686
0,154,41,1,0,-0.102179451
652,201,460,1,1,0.122275686
215,8,3,0,0,-0.102179451
2,27,139,1,0,0.122275686
254,54,144,1,1,0.122275686
3,42,342,0,0,0.122275686
56,407,96,0,1,-0.326634588
0,16,19,0,0,0.122275686
161,116,426,0,1,0.122275686
228,260,260,0,1,0.122275686
26,71,293,1,1,0.122275686
196,6,14,0,0,-0.102179451
618,1037,2550,1,1,-0.102179451
3,12,1,0,0,0.122275686
149,193,352,0,1,0.122275686
63,22,1,0,0,0.122275686
79,38,24,0,0,0.122275686
187,89,44,1,1,0.122275686
90,19,23,0,0,0.122275686
214,228,28,1,1,0.122275686
205,101,476,0,1,0.122275686
414,69,56,1,1,0.122275686
693,180,48,1,1,-0.102179451
93,3,0,0,0,0.122275686
0,13,14,0,0,0.122275686
174,5,0,0,0,-0.775544863
0,1,1,0,0,-0.102179451
125,198,24,1,1,-0.102179451
57,126,244,1,1,-0.102179451
15,15,6,1,0,0.122275686
81,5,6,1,0,0.122275686
0,17,14,1,0,0.122275686
274,91,259,1,1,0.122275686
139,50,59,0,1,0.122275686
271,154,309,0,1,0.122275686
0,18,11,1,0,0.122275686
118,54,1,0,0,-0.102179451
32,199,385,0,1,-0.102179451
8,66,27,0,1,-0.102179451
106,43,77,1,0,0.122275686
14,158,48,1,0,0.122275686
246,273,927,0,0,0.122275686
71,130,410,0,1,-0.102179451
252,8,0,1,0,0.122275686
11,55,23,0,0,-0.102179451
0,5,0,0,0,0.122275686
527,245,335,0,1,-0.102179451
143,94,391,0,1,-0.326634588
244,87,33,0,1,0.122275686
336,16,3,0,0,0.122275686
5,28,6,0,0,0.122275686
283,285,366,1,1,-0.326634588
0,3,4,0,0,0.122275686
88,47,6,1,0,0.122275686
192,697,3119,0,1,0.122275686
207,151,682,0,0,-0.326634588
330,74,64,1,1,-0.102179451
85,151,382,1,1,0.122275686
7,81,61,0,1,-0.326634588
61,2,3,1,0,-0.326634588
293,7,13,0,0,-0.102179451
524,141,675,0,1,0.122275686
535,154,84,0,1,0.122275686
186,35,35,0,0,0.122275686
158,111,115,0,1,-0.102179451
135,177,206,0,1,0.122275686
3,15,20,0,0,0.122275686
229,54,21,0,1,-0.102179451
5,70,25,1,1,-0.102179451
147,12,4,0,0,0.122275686
164,260,156,0,1,-0.102179451
700,8,18,0,0,-0.102179451
88,2,2,0,0,0.122275686
146,43,33,1,0,0.122275686
3,48,44,0,0,0.122275686
273,28,1,1,0,0.122275686
63,66,176,0,1,0.122275686
4,34,22,0,0,-0.102179451
61,16,9,0,0,-0.551089725
573,136,192,1,1,0.122275686
1,20,0,0,0,-0.775544863
292,30,33,1,0,-0.102179451
16,95,282,1,1,0.122275686
40,83,103,1,1,-0.551089725
148,152,51,0,1,-0.326634588
0,52,215,1,0,-0.102179451
73,53,17,1,0,-0.102179451
0,2,7,0,0,0.122275686
98,152,415,0,1,0.122275686
2,184,124,0,0,-0.102179451
79,140,129,1,1,0.122275686
31,36,20,0,0,0.122275686
8,42,0,0,0,0.122275686
12,113,90,0,1,-0.102179451
4,19,4,1,0,-0.102179451
168,150,61,1,1,0.122275686
269,1,1,1,0,0.122275686
47,62,58,0,0,-0.326634588
0,8,0,1,0,0.122275686
578,43,75,1,0,0.122275686
5,65,95,0,1,-0.102179451
133,950,299,1,0,-0.102179451
354,73,101,1,1,0.122275686
20,253,520,0,1,-0.102179451
293,60,40,0,1,0.122275686
0,4,2,1,0,0.122275686
1,6,0,0,0,0.122275686
1,7,0,1,0,-0.326634588
0,21,1,0,0,-0.102179451
1,32,20,0,0,-0.102179451
385,144,320,1,1,-0.102179451
0,1,1,1,0,-0.775544863
0,46,0,1,0,-0.102179451
0,8,12,1,0,0.122275686
253,487,3655,1,1,-0.551089725
199,125,336,0,1,0.122275686
74,38,43,0,0,0.122275686
55,5,7,0,0,-0.102179451
24,2,0,0,0,-0.775544863
48,180,95,0,0,0.122275686
24,14,13,1,0,0.122275686
207,108,73,1,1,-0.102179451
123,1,0,1,0,-0.102179451
18,6,11,0,0,0.122275686
747,72,98,0,0,0.122275686
3,6,32,0,0,0.122275686
126,5,0,0,0,0.122275686
370,50,82,1,0,0.122275686
446,104,413,1,1,0.122275686
1,52,2,1,0,-0.102179451
131,47,83,0,1,0.122275686
7,81,0,1,0,-0.775544863
40,86,200,0,0,0.122275686
201,242,1587,0,1,-0.326634588
4,17,10,0,0,0.122275686
3690,3691,65368,1,1,-0.326634588
0,2,0,0,0,0.122275686
234,196,92,0,0,0.122275686
7,96,134,0,0,-0.102179451
0,3,2,0,0,0.122275686
166,9,2,1,0,0.122275686
171,220,236,1,1,-0.102179451
1,1,0,0,0,0.122275686
48,32,7,0,0,0.122275686
222,7,1,1,0,0.122275686
845,1406,3430,0,1,-0.326634588
0,6,8,1,0,-0.551089725
2,13,12,0,0,0.122275686
101,3,1,0,0,0.122275686
258,17,13,1,0,0.122275686
511,43,1,1,0,0.122275686
188,2041,12290,0,1,0.122275686
1322,1911,8546,0,1,-0.326634588
226,219,469,0,1,-0.102179451
472,16,11,0,0,0.122275686
454,113,220,1,1,0.122275686
173,14,1,0,0,0.122275686
25,17,29,0,0,0.122275686
418,8,0,1,0,0.122275686
7,34,44,0,0,-0.102179451
121,184,5,1,0,0.122275686
175,40,115,1,0,0.122275686
3,32,5,0,0,0.122275686
105,252,377,0,0,-0.102179451
375,779,988,0,1,0.122275686
713,1,2,0,0,0.122275686
0,12,18,0,0,0.122275686
233,284,64,1,1,0.122275686
1,119,64,0,0,0.122275686
69,31,9,0,0,-0.102179451
0,15,6,1,0,0.122275686
506,680,970,0,1,-0.102179451
111,202,471,1,1,-0.102179451
13,10,57,1,0,-0.102179451
809,56,120,0,1,0.122275686
0,21,5,1,0,0.122275686
0,7,4,1,0,0.122275686
0,13,32,0,0,0.122275686
623,547,2700,1,1,0.122275686
92,202,62,1,0,-0.102179451
0,8,5,1,0,0.122275686
1,16,6,0,0,0.122275686
254,53,29,1,1,-0.102179451
200,125,202,0,1,-0.102179451
20,10,0,0,0,0.122275686
68,106,222,0,1,-0.102179451
228,8,4,1,0,0.122275686
12,74,39,0,0,0.122275686
84,4,0,0,0,0.122275686
120,484,3190,1,1,-0.326634588
200,997,442,1,1,-0.102179451
647,165,331,1,1,0.122275686
558,52,192,0,0,-0.102179451
77,79,146,0,0,0.122275686
350,59,78,0,1,0.122275686
0,23,46,1,0,-0.102179451
2,12,1,0,0,-0.102179451
58,4,1,0,0,0.122275686
611,92,75,0,1,0.122275686
17,47,52,0,0,0.122275686
0,6,8,1,0,0.122275686
55,2,0,0,0,0.122275686
0,2,0,0,0,0.122275686
57,118,9,1,1,0.122275686
42,6,0,0,0,0.122275686
0,2,0,1,0,-0.102179451
162,8,6,0,0,0.122275686
110,49,13,0,0,-0.102179451
197,507,1801,1,1,-0.326634588
25,52,211,0,1,0.122275686
36,7,5,0,0,-0.102179451
307,690,345,1,1,-0.326634588
0,5,0,0,0,0.122275686
1,13,0,1,0,0.122275686
0,3,6,0,0,0.122275686
36,53,11,1,1,0.122275686
58,12,67,0,0,0.122275686
1451,1644,1189,1,1,0.122275686
1,8,9,0,0,0.122275686
269,201,83,1,1,0.122275686
19,20,0,1,0,-0.102179451
0,12,0,0,0,0.122275686
18,135,79,1,0,-0.102179451
595,39,79,0,0,0.122275686
154,302,513,0,1,-0.102179451
137,9,0,0,0,0.122275686
281,40,38,1,0,-0.102179451
843,2,2,0,0,0.122275686
461,54,66,1,0,0.122275686
0,13,15,1,0,0.122275686
6,4,0,1,0,0.122275686
1,39,38,0,0,0.122275686
3,10,25,0,0,0.122275686
1,42,3,0,1,0.122275686
0,1,0,1,0,-0.775544863
13,17,35,0,0,0.122275686
128,158,92,1,1,0.122275686
1,9,7,0,0,0.122275686
71,16,5,0,0,0.122275686
54,6,8,1,0,0.122275686
0,21,0,0,0,0.122275686
2,11,0,0,0,0.122275686
0,2,0,0,0,0.122275686
241,11,1,0,0,-0.326634588
3,13,3,1,0,-0.775544863
167,13,1,0,0,-0.102179451
169,714,725,0,1,0.122275686
687,647,631,0,0,0.122275686
588,134,322,1,1,0.122275686
380,50,111,1,1,0.122275686
23,28,37,1,0,0.122275686
267,7,12,0,0,0.122275686
9,12,17,0,0,0.122275686
0,8,0,0,0,-0.326634588
0,1,0,0,0,0.122275686
92,16,45,0,0,0.122275686
6,15,29,1,0,0.122275686
